code,tradeStatus,name
399001,1,深证成份指数(价格)
399002,1,深证成份指数(收益)
399003,1,深证成份B股指数
399004,1,深证100指数(收益)
399005,1,中小企业100指数
399006,1,创业板指数(价格)
399007,1,深证300价格
399008,1,中小企业300指数
399009,1,深证200指数
399010,1,深证700指数
399011,1,深证1000指数
399012,1,创业板300
399013,1,深市精选指数
399015,1,深证中小创新指数
399100,1,深证新指数
399101,1,中小企业综合指数
399102,1,创业板综合指数
399103,1,乐富基金指数
399106,1,深证综合指数
399107,1,深证A股指数
399108,1,深证B股指数
399231,1,农林牧渔指数
399232,1,采矿业指数
399233,1,制造业指数
399234,1,水电煤气指数
399235,1,建筑业指数
399236,1,批发零售指数
399237,1,运输仓储指数
399238,1,住宿餐饮指数
399239,1,信息技术指数
399240,1,金融业指数
399241,1,房地产业指数
399242,1,商务服务指数
399243,1,科研服务指数
399244,1,公共环保指数
399248,1,文化传播指数
399249,1,综合类指数
399298,1,深证中高等级信用债指数
399299,1,深证中低等级信用债指数
399300,1,沪深300指数
399301,1,深证信用债综合指数
399302,1,深证公司债综合指数
399303,1,国证2000指数
399306,1,深证ETF指数
399307,1,深证可转债指数
399310,1,国证A50指数
399311,1,国证1000指数
399312,1,国证300指数
399313,1,巨潮100指数
399314,1,巨潮大盘指数
399315,1,巨潮中盘指数
399316,1,巨潮小盘指数
399317,1,国证A股指数
399318,1,国证B股指数
399319,1,国证资源优势指数
399320,1,国证公共服务指数
399321,1,国证红利指数
399322,1,国证治理指数
399324,1,深证红利指数
399326,1,深证成长40指数
399328,1,深证治理指数
399330,1,深证100指数(价格)
399332,1,深证创新价格指数
399333,1,中小企业100全收益指数
399335,1,深证央企指数
399337,1,深证民营指数
399339,1,深证科技指数
399341,1,深证责任指数
399344,1,深证300指数(收益)
399346,1,深证300成长指数
399348,1,深证300价值指数
399350,1,国证皖江30指数
399351,1,国证深圳创新示范100指数
399352,1,国证深圳企业综合指数
399353,1,国证物流行业指数
399355,1,国证长三角指数
399356,1,国证珠三角指数
399357,1,国证环渤海指数
399358,1,国证环保指数
399359,1,国证基建指数
399360,1,国证新硬件产业指数
399361,1,国证在线消费指数
399362,1,国证民企领先100指数
399363,1,国证算力基础设施主题指数
399364,1,国证消费100指数
399365,1,国证粮食产业指数
399366,1,国证能源金属指数
399367,1,国证1000房地产行业指数
399368,1,国证航天军工指数
399369,1,国证社会责任指数
399370,1,国证1000成长指数
399371,1,国证1000价值指数
399372,1,国证大盘成长指数
399373,1,国证大盘价值指数
399374,1,巨潮中盘成长指数
399375,1,巨潮中盘价值指数
399376,1,巨潮小盘成长指数
399377,1,巨潮小盘价值指数
399378,1,国证ESG300指数
399379,1,国证基金指数
399380,1,国证ETF指数
399381,1,国证1000能源行业指数
399382,1,国证1000原材料行业指数
399383,1,国证1000工业行业指数
399384,1,国证1000可选消费行业指数
399385,1,国证1000主要消费行业指数
399386,1,国证1000医药卫生行业指数
399387,1,国证1000金融地产行业指数
399388,1,国证1000信息技术行业指数
399389,1,国证通信指数
399390,1,国证1000公用事业行业指数
399391,1,国证投资时钟指数
399392,1,国证战略性新兴产业指数
399393,1,国证房地产行业指数
399394,1,国证医药卫生行业指数
399395,1,国证有色金属行业指数
399396,1,国证食品饮料行业指数
399397,1,国证文化产业指数
399398,1,国证绩效指数
399399,1,国证中经GDP指数
399400,1,巨潮大中盘指数
399401,1,巨潮中小盘指数
399402,1,国证周期行业100指数
399403,1,国证防御行业100指数
399404,1,巨潮大盘低波动率指数
399405,1,巨潮大盘高贝塔指数
399406,1,巨潮中盘低波动率指数
399407,1,巨潮中盘高贝塔指数
399408,1,巨潮小盘低波动率指数
399409,1,巨潮小盘高贝塔指数
399410,1,苏州率先指数
399411,1,国证红利加权100指数
399412,1,国证新能源指数
399413,1,国证可转债指数
399415,1,大数据100指数
399416,1,大数据300指数
399417,1,国证新能源汽车指数
399418,1,国证数据要素主题指数
399419,1,国证高铁指数
399420,1,国证保险证券指数
399423,1,中关村50指数
399428,1,国证定向增发指数
399429,1,新丝路指数
399431,1,国证银行行业指数
399432,1,国证电动智能汽车指数
399433,1,国证交通运输行业指数
399434,1,国证数字传媒主题指数
399435,1,国证农牧渔产品行业指数
399436,1,国证绿色煤炭指数
399437,1,国证证券龙头指数
399438,1,国证绿色电力指数
399439,1,国证石油天然气指数
399440,1,国证钢铁行业指数
399441,1,国证生物医药指数
399481,1,国证企债指数
399550,1,央视财经50指数
399551,1,央视财经50创新领先指数
399552,1,央视财经50成长领先指数
399553,1,央视财经50回报领先指数
399554,1,央视财经50治理领先指数
399555,1,央视财经50责任领先指数
399556,1,央视生态产业指数
399557,1,央视文化产业指数
399602,1,中小板300成长指数
399604,1,中小板300价值指数
399606,1,创业板指数(收益)
399608,1,国证科技100指数
399610,1,深证电子信息传媒产业50指数
399611,1,中小企业板创业板100指数(收益)
399612,1,中小创业企业100指数
399613,1,深证能源指数
399614,1,深证原材料行业指数
399615,1,深证工业行业指数
399616,1,深证可选消费行业指数
399617,1,深证主要消费行业指数
399618,1,深证医药卫生行业指数
399619,1,深证金融地产行业指数
399620,1,深证信息技术行业指数
399621,1,深证电信业务行业指数
399622,1,深证公用事业行业指数
399623,1,中小企业基础市场指数
399624,1,中小创业企业400指数
399625,1,中小创业企业500指数
399626,1,中小创业企业成长指数
399627,1,中小创业企业价值指数
399628,1,深证700成长指数
399629,1,深证700价值指数
399630,1,深证1000成长指数
399631,1,深证1000价值指数
399632,1,深证100等权重指数
399633,1,深证300等权重指数
399634,1,中小企业100等权重指数
399635,1,创业板等权重指数
399636,1,深证装备指数
399637,1,深证地产指数
399638,1,深证环保指数
399639,1,深证大宗商品生产商指数
399640,1,创业板基础市场指数
399641,1,深证战略性新兴产业指数
399642,1,中小企业战略性新兴产业指数
399643,1,创业板战略性新兴产业指数
399644,1,深证色诺芬投资时钟指数
399645,1,深证100低波动率指数
399646,1,深证消费50指数
399647,1,深证医药50指数
399648,1,深证中经矢量GDP100指数
399649,1,中小企业红利指数
399650,1,中小企业治理指数
399651,1,中小企业社会责任指数
399652,1,中创高新技术企业指数
399653,1,深证行业龙头指数
399654,1,深证文化产业指数
399655,1,深证绩效指数
399656,1,深证100绩效加权指数
399657,1,深证300绩效加权指数
399658,1,中小100绩效加权指数
399659,1,深证成份等权重指数
399660,1,中创100等权重指数
399661,1,深证300低波动率指数
399662,1,深证300高贝塔指数
399663,1,中小300低波动率指数
399664,1,中小300高贝塔指数
399665,1,中创500低波动率指数
399666,1,中创500高贝塔指数
399667,1,创业板成长指数
399668,1,创业板300价值指数
399669,1,深证农业综合企业指数
399670,1,深证周期行业50指数
399671,1,深证防御行业50指数
399672,1,深证红利50加权指数
399673,1,创业板50指数
399674,1,深A医药卫生指数
399675,1,深A软件与互联网指数
399676,1,深A医药卫生等权指数
399677,1,深A软件与互联网等权指数
399678,1,深证次新股指数
399679,1,深证200收益指数
399680,1,深成能源行业指数
399681,1,深成原材料行业指数
399682,1,深成工业行业指数
399683,1,深成可选消费行业指数
399684,1,深成主要消费行业指数
399685,1,深成医药卫生行业指数
399686,1,深成金融地产行业指数
399687,1,深成信息技术行业指数
399688,1,深成电信业务行业指数
399689,1,深成公用事业行业指数
399701,1,深证基本面60指数
399702,1,深证基本面120指数
399703,1,深证基本面200指数
399704,1,深证上游产业指数
399705,1,深证中游产业指数
399706,1,深证下游产业指数
399802,1,中证500深市指数
399803,1,中证工业4.0指数
399804,1,中证体育产业指数
399805,1,中证互联网金融指数
399806,1,中证环境治理指数
399807,1,中证高铁产业指数
399808,1,中证新能源指数
399809,1,中证方正富邦保险主题指数
399812,1,中证养老产业指数
399813,1,中证国防安全指数
399814,1,中证大农业指数
399901,1,中证南方小康产业指数
399903,1,中证A100指数
399904,1,中证200指数
399905,1,中证500指数
399907,1,中证700指数
399913,1,沪深300医药卫生指数
399914,1,沪深300金融地产指数
399915,1,沪深300信息技术指数
399916,1,沪深300通信服务指数
399918,1,沪深300成长指数
399920,1,沪深300相对成长指数
399923,1,中证公司债
399926,1,中证中央企业综合指数
399927,1,中证中央企业100指数
399928,1,中证能源指数
399929,1,中证原材料指数
399930,1,中证工业指数
399932,1,中证主要消费指数
399933,1,中证医药卫生指数
399934,1,中证金融地产指数
399935,1,中证信息技术指数
399936,1,中证通信服务指数
399937,1,中证公用事业指数
399938,1,中证民营企业综合指数
399941,1,中证内地新能源主题指数
399942,1,中证内地消费主题指数
399943,1,中证新型基础设施建设50指数
399944,1,中证内地资源主题指数
399945,1,中证内地运输主题指数
399946,1,中证银行保险50主题指数
399947,1,中证内地银行主题指数
399948,1,中证内地地产主题指数
399949,1,中证农业主题指数
399953,1,中证地方国有企业综合指数
399954,1,中证地方国有企业100指数
399956,1,中证国有企业200指数
399958,1,中证创业成长指数
399959,1,中证中航军工主题指数
399960,1,中证龙头企业指数
399962,1,中证中游制造产业指数
399965,1,中证800地产指数
399966,1,中证800证券保险指数
399967,1,中证军工指数
399968,1,沪深300周期行业指数
399972,1,沪深300深市指数
399974,1,中证国有企业改革指数
399980,1,中证超级大盘指数
399982,1,中证500等权重指数
399990,1,中证煤炭等权指数
399991,1,中证一带一路主题指数
399992,1,中证万得并购重组指数
399993,1,中证万得生物科技指数
399994,1,中证信息安全主题指数
399995,1,中证基建工程指数
399996,1,中证智能家居指数
399997,1,中证白酒指数
399998,1,中证煤炭指数
